# using minimal fraction of valid points 30.00
# tas [K] from GISS-E2-R model output prepared for CMIP5 historical
# cutting out region lon=    0.000  360.000, lat=  -90.000   90.000
 1932   285.6179       286.1649       286.7751       287.8725       288.7854       289.2000       289.4811       289.4484       288.7393       287.7019       286.5644       285.7965    
 1933   285.6167       286.1995       286.8203       287.8737       288.6529       289.1694       289.5271       289.3326       288.8075       287.8092       286.7148       285.8106    
 1934   285.8616       286.2408       286.8921       287.8971       288.8044       289.2170       289.6147       289.4061       288.8495       287.8234       286.7906       286.1066    
 1935   285.8696       286.2770       286.9026       287.9619       288.8216       289.2320       289.5304       289.4701       288.8112       287.7687       286.7622       286.1158    
 1936   285.7155       286.1821       286.8148       287.7388       288.5320       289.1936       289.5329       289.3454       288.7628       287.8196       286.5534       285.8587    
 1937   285.7769       286.3068       286.9201       287.9979       288.8167       289.2544       289.6442       289.5486       288.9326       287.8472       286.8478       285.8551    
 1938   285.6858       286.3057       286.9829       287.9763       288.7939       289.3635       289.6210       289.5540       288.9196       287.7786       286.6466       285.8697    
 1939   285.6193       286.0187       286.7373       287.7685       288.6606       289.1903       289.4227       289.3513       288.8013       287.8667       286.5830       285.8909    
 1940   285.7037       286.2463       286.9259       287.9221       288.5973       289.0558       289.4884       289.2800       288.6918       287.7647       286.5783       285.8534    
 1941   285.6522       286.0477       287.0015       287.7836       288.7156       289.1899       289.5001       289.4076       288.8773       287.9444       286.6082       285.8376    
 1942   285.8124       286.2771       287.0014       287.8835       288.7402       289.1134       289.4966       289.4195       288.7690       287.6655       286.6479       285.8789    
 1943   285.5764       286.1216       286.7333       287.6897       288.6565       289.1750       289.5245       289.2651       288.7791       287.7542       286.5875       285.8543    
 1944   285.6398       285.9447       286.8182       287.8043       288.6570       289.2665       289.3850       289.2508       288.7626       287.7084       286.6414       285.8005    
 1945   285.7748       286.0837       286.9159       287.8481       288.6931       289.2145       289.6090       289.4383       288.8032       287.7037       286.6833       285.9327    
 1946   285.7863       286.2122       286.8703       287.8596       288.6003       289.2704       289.5055       289.3691       288.6982       287.7267       286.6359       285.7317    
 1947   285.5517       286.1790       286.8262       287.6995       288.5888       289.0678       289.4582       289.3319       288.8458       287.7177       286.6644       286.0034    
 1948   285.9092       286.1387       286.8970       287.9876       288.8354       289.3268       289.6579       289.5377       288.8330       287.8335       286.7184       285.9364    
 1949   285.8049       286.2922       287.0960       288.0340       288.8984       289.3250       289.7185       289.5927       288.8479       287.8663       286.6937       285.8228    
 1950   285.6889       285.9082       286.7317       287.9476       288.7241       289.2097       289.5080       289.4393       288.8260       287.8002       286.6593       285.9827    
 1951   285.7078       286.1858       286.9575       287.9024       288.8046       289.2658       289.5930       289.4691       288.8340       287.6922       286.6073       285.8872    
 1952   285.7762       286.2186       286.9066       287.7463       288.7309       289.1965       289.5908       289.4914       288.9153       287.9366       286.6975       285.9783    
 1953   285.7655       286.2372       286.9955       287.9134       288.7936       289.2273       289.7124       289.5346       288.8929       287.8371       286.7204       286.0297    
 1954   285.9102       286.2880       287.0536       287.9483       288.8254       289.3378       289.5897       289.5121       288.9283       287.9246       286.8105       286.2143    
 1955   285.8800       286.3807       287.1461       288.0649       288.7819       289.3361       289.6750       289.5692       288.9073       287.8099       286.7108       286.0143    
 1956   285.7669       286.1514       286.8959       287.9109       288.7220       289.2193       289.5132       289.4943       288.8704       287.9171       286.7899       286.0257    
 1957   285.8296       286.3516       286.9674       287.8661       288.7888       289.3051       289.4582       289.5371       288.9335       287.7761       286.7598       285.7906    
 1958   285.6521       286.1371       286.9859       287.9106       288.7737       289.1884       289.6510       289.5037       288.8661       287.8380       286.7375       286.0989    
 1959   285.9587       286.3121       286.9913       287.9647       288.8089       289.2213       289.6194       289.5019       288.9667       287.8645       286.7328       285.8988    
