# using minimal fraction of valid points 30.00
# tas [K] from EC-Earth 2.3 experiment for CMIP5 historical
# cutting out region lon=   -0.563  359.438, lat=  -89.698   89.698
 1955   284.1295       284.4867       285.2599       285.9968       286.8469       287.4564       287.7635       287.4462       286.8891       285.7384       284.6214       284.0227    
 1956   284.0028       284.3908       285.0492       285.9702       286.8541       287.4339       287.7982       287.4355       286.8173       285.8858       284.6836       283.9820    
 1957   284.0358       284.4062       285.1615       285.9383       286.6982       287.3605       287.7836       287.4915       286.8825       285.7322       284.7252       284.2051    
 1958   284.1490       284.5775       284.9615       285.8033       286.6087       287.3889       287.8556       287.5270       286.8257       285.7184       284.6945       284.1140    
 1959   283.9728       284.2484       285.2466       286.0465       286.8245       287.5319       287.8736       287.7212       286.8116       285.8680       284.7968       284.4491    
 1960   284.3502       284.6512       285.2059       286.1341       286.8431       287.6811       287.8981       287.7375       286.9588       285.9537       285.0364       284.3074    
 1961   284.1956       284.7363       285.5269       286.3138       287.0147       287.6669       287.9674       287.7165       287.0746       285.9504       284.9625       284.3570    
 1962   284.1054       284.7691       285.2000       286.1332       286.8396       287.5001       287.8041       287.6804       286.9053       285.8507       284.6565       284.3243    
 1963   284.2695       284.6928       285.3042       286.0513       286.9305       287.5807       287.8762       287.6572       286.8698       285.8289       284.7545       284.1689    
 1964   284.3715       284.7697       285.0683       285.9390       286.6179       287.2869       287.5840       287.4123       286.6494       285.6205       284.5084       284.1414    
 1965   284.0558       284.4109       285.0428       286.0098       286.7206       287.3597       287.7100       287.3826       286.7669       285.7827       284.8541       284.2804    
 1966   284.1310       284.4822       285.1268       286.0965       286.7604       287.5183       287.7422       287.4430       286.8187       285.8992       284.9179       284.3195    
 1967   284.3951       284.7552       285.3221       286.1451       286.8582       287.5156       287.8630       287.7109       287.0046       285.8186       284.8809       284.3393    
 1968   284.0833       284.6977       285.3266       286.1736       286.8376       287.6212       288.0023       287.7034       286.8497       285.7449       284.7084       284.1335    
 1969   284.0105       284.3179       285.0310       285.8910       286.5920       287.3273       287.7022       287.3850       286.7054       285.6045       284.7257       283.9150    
 1970   283.9549       284.3818       285.1410       285.8656       286.6855       287.2678       287.6922       287.5064       286.8479       285.8245       284.8833       284.1926    
 1971   284.1523       284.5659       285.3336       286.1633       286.7948       287.6309       287.9553       287.7036       286.9031       285.9898       284.9479       284.4649    
 1972   284.3620       284.8728       285.3067       286.1772       286.8173       287.5824       287.8362       287.6365       286.8698       285.8890       284.7278       284.3094    
 1973   284.3005       284.7568       285.4004       286.1239       286.8473       287.6866       287.9738       287.6746       286.9573       285.9083       284.9732       284.4872    
 1974   284.2073       284.4583       285.1389       286.1025       286.7908       287.4703       287.8523       287.6100       286.8559       285.9675       284.9644       284.4846    
 1975   284.3846       284.7661       285.4167       286.2523       286.8990       287.4902       287.8102       287.5401       286.8252       286.0076       284.8335       284.3417    
 1976   284.1953       284.7479       285.1897       286.1547       286.9525       287.6282       288.0286       287.7365       286.9988       286.1057       285.1383       284.3415    
 1977   284.5862       285.0292       285.6103       286.2914       287.1509       287.7169       288.1051       287.8855       287.0737       286.2979       285.1027       284.5059    
 1978   284.5055       284.8458       285.6157       286.3782       287.0288       287.7798       288.1339       287.9123       287.0463       285.9422       285.1491       284.7335    
 1979   284.6268       284.9632       285.5126       286.4423       287.1501       287.8464       288.2420       287.8644       287.1824       286.1144       285.1198       284.5465    
 1980   284.5794       284.7424       285.5587       286.3346       287.0647       287.7297       287.9376       287.6897       287.0480       285.9934       284.9523       284.5329    
 1981   284.4048       284.5979       285.4204       286.1132       286.8962       287.6949       287.9450       287.7869       287.1107       286.0995       285.1756       284.6989    
 1982   284.5023       284.9572       285.5229       286.4709       287.2125       287.6976       288.0335       287.7789       286.9753       286.0899       285.0789       284.5478    
 1983   284.4395       284.8974       285.5673       286.2243       286.8829       287.6615       287.9300       287.8275       286.9626       286.0100       284.9051       284.3580    
 1984   284.3408       284.7564       285.4433       286.2687       287.0068       287.6907       287.9609       287.8647       286.9471       286.1285       285.2993       284.6091    
 1985   284.5085       284.8467       285.7242       286.4816       287.0588       287.8070       288.1257       287.8274       287.1414       286.2172       285.1825       284.5394    
 1986   284.4129       284.7250       285.4458       286.2596       287.0500       287.7603       288.0772       287.7767       287.1765       286.3394       285.2910       284.4552    
 1987   284.6195       284.9728       285.6323       286.4500       287.1414       287.9448       288.2331       287.9609       287.2053       286.3284       285.2469       284.5157    
 1988   284.5558       285.0971       285.4088       286.3776       287.3388       287.9995       288.2650       288.1366       287.2323       286.4189       285.3039       284.6570    
 1989   284.7936       285.1936       285.9615       286.6359       287.3822       288.0287       288.3184       287.9603       287.3328       286.3369       285.4604       284.8649    
