Datetime,NVIDIA,VanEck_Semiconductor_ETF,MACD,Cardano,Invesco_QQQ,Meta,S&P_500,NASDAQ_100,SPDR_Industrials,Dow_Jones,BTC,ARK_NextGen_Internet_ETF,HMA_10,SMA_50,EMA_100,TRON,KAMA_20,MicroStrategy,ETH,Silver,SPDR_Tech,Gold,SPDR_Consumer_Discretionary,Google,TEMA_20,SPDR_Financials,VIX,EUR/USD,Amazon,OBV,Chainlink,Dogecoin,ATR,day
2023-05-13 19:00:00,28.319000720977783,122.80374908447266,53.41424655006631,0.3644815608859062,324.83375549316406,233.57250213623047,4120.947509765625,13330.62890625,98.39250183105467,33279.345703125,26873.86669921875,48.4399995803833,26804.48694949495,26667.830399999995,27137.914506426645,0.069129429757595,26692.487913342906,27.018499851226807,1792.6637573242188,24.133749961853027,150.8300018310547,2015.8250122070312,147.7925033569336,117.53499984741212,26876.45881516983,31.867499828338623,17.072500228881836,1.0851871967315674,110.15250205993652,1487859712.0,6.517328262329102,0.0718398261815309,109.22743062426775,13
2023-05-13 20:00:00,28.319000720977783,122.80374908447266,53.92469220496059,0.3645404577255249,324.83375549316406,233.57250213623047,4120.947509765625,13330.62890625,98.39250183105467,33279.345703125,26905.7998046875,48.4399995803833,26809.22758585859,26666.4436,27131.974417190475,0.0692050848156213,26694.46240045852,27.018499851226807,1795.2467041015625,24.133749961853027,150.8300018310547,2015.8250122070312,147.7925033569336,117.53499984741212,26879.86989986118,31.867499828338623,17.072500228881836,1.0851871967315674,110.15250205993652,1487859712.0,6.509376764297485,0.0717746615409851,113.54485927672378,13
2023-05-13 21:00:00,28.319000720977783,122.80374908447266,58.31271848351753,0.3652998358011246,324.83375549316406,233.57250213623047,4120.947509765625,13330.62890625,98.39250183105467,33279.345703125,26903.92236328125,48.4399995803833,26835.170555555556,26665.2662,27127.477101998586,0.0691885203123092,26698.632050606673,27.018499851226807,1801.8298034667969,24.133749961853027,150.8300018310547,2015.8250122070312,147.7925033569336,117.53499984741212,26899.12053017997,31.867499828338623,17.072500228881836,1.0851871967315674,110.15250205993652,1487859712.0,6.516516447067261,0.0718766618520021,110.1635074137612,13
2023-05-13 22:00:00,28.319000720977783,122.80374908447266,58.542740143548144,0.3652796894311905,324.83375549316406,233.57250213623047,4120.947509765625,13330.62890625,98.39250183105467,33279.345703125,26895.00439453125,48.4399995803833,26859.288373737367,26665.6564,27122.231218790694,0.0692741237580776,26700.377426755564,27.018499851226807,1801.774353027344,24.133749961853027,150.8300018310547,2015.8250122070312,147.7925033569336,117.53499984741212,26902.994083559104,31.867499828338623,17.072500228881836,1.0851871967315674,110.15250205993652,1487859712.0,6.5149922370910645,0.071938557550311,107.21579942098624,13
2023-05-13 23:00:00,28.319000720977783,122.80374908447266,59.368614419712685,0.3655398562550545,324.83375549316406,233.57250213623047,4120.947509765625,13330.62890625,98.39250183105467,33279.345703125,26823.1328125,48.4399995803833,26881.729454545453,26663.5316,27117.631392676027,0.0693962592631578,26707.17149050739,27.018499851226807,1801.8703002929688,24.133749961853027,150.8300018310547,2015.8250122070312,147.7925033569336,117.53499984741212,26912.34000039844,31.867499828338623,17.072500228881836,1.0851871967315674,110.15250205993652,1487859712.0,6.518168330192566,0.0719475783407688,103.59442547132603,13
2023-05-14 00:00:00,28.319000720977783,122.80374908447266,49.993147983150266,0.3652137964963913,324.83375549316406,233.57250213623047,4120.947509765625,13330.62890625,98.39250183105467,33279.345703125,26748.60400390625,48.4399995803833,26869.522969696973,26659.477399999996,27110.85215717749,0.0694144796580076,26707.808477653733,27.018499851226807,1798.1875610351562,24.133749961853027,150.8300018310547,2015.8250122070312,147.7925033569336,117.53499984741212,26889.338622625564,31.867499828338623,17.072500228881836,1.0851871967315674,110.15250205993652,1487859712.0,6.506778120994568,0.0718360617756843,108.07130188441496,14
2023-05-14 01:00:00,28.319000720977783,122.80374908447266,39.326928468937695,0.3648861944675445,324.83375549316406,233.57250213623047,4120.947509765625,13330.62890625,98.39250183105467,33279.345703125,26722.43798828125,48.4399995803833,26829.171555555553,26656.227400000003,27103.534490698727,0.0695664267987012,26708.271600031552,27.018499851226807,1799.6268615722656,24.133749961853027,150.8300018310547,2015.8250122070312,147.7925033569336,117.53499984741212,26860.873837275572,31.867499828338623,17.072500228881836,1.0851871967315674,110.15250205993652,1360128000.0,6.486852645874023,0.0716867800801992,111.19893582024451,14
2023-05-14 02:00:00,28.319000720977783,122.80374908447266,29.03098130289436,0.3647281676530838,324.83375549316406,233.57250213623047,4120.947509765625,13330.62890625,98.39250183105467,33279.345703125,26810.615234375,48.4399995803833,26775.95584848485,26651.455,27096.13776811063,0.0695765428245067,26708.396037513045,27.018499851226807,1796.4717407226562,24.133749961853027,150.8300018310547,2015.8250122070312,147.7925033569336,117.53499984741212,26833.996360647405,31.867499828338623,17.072500228881836,1.0851871967315674,110.15250205993652,1360128000.0,6.47327983379364,0.0715220086276531,109.96511930769223,14
2023-05-14 03:00:00,28.319000720977783,122.80374908447266,28.60122251835128,0.3659365102648735,324.83375549316406,233.57250213623047,4120.947509765625,13330.62890625,98.39250183105467,33279.345703125,26857.2158203125,48.4399995803833,26752.670757575757,26646.992199999997,27090.484346959925,0.069586606696248,26710.285872471173,27.018499851226807,1799.2821350097656,24.133749961853027,150.8300018310547,2015.8250122070312,147.7925033569336,117.53499984741212,26832.45018777931,31.867499828338623,17.072500228881836,1.0851871967315674,110.15250205993652,1360128000.0,6.485446453094482,0.0716663878411054,109.49773776453772,14
2023-05-14 04:00:00,28.319000720977783,122.80374908447266,31.054985535953165,0.3672960549592972,324.83375549316406,233.57250213623047,4120.947509765625,13330.62890625,98.39250183105467,33279.345703125,26840.74755859375,48.4399995803833,26767.29197979798,26646.723199999997,27086.019904445868,0.0696805343031883,26713.627563727787,27.018499851226807,1803.3345947265625,24.133749961853027,150.8300018310547,2015.8250122070312,147.7925033569336,117.53499984741212,26844.932345305893,31.867499828338623,17.072500228881836,1.0851871967315674,110.15250205993652,1365227520.0,6.511322498321533,0.0719089601188898,108.05647320262726,14
2023-05-14 05:00:00,28.319000720977783,122.80374908447266,29.569304126249335,0.3684631437063217,324.83375549316406,233.57250213623047,4120.947509765625,13330.62890625,98.39250183105467,33279.345703125,26838.2666015625,48.4399995803833,26795.724656565653,26650.3066,27080.868421189512,0.0696232933551073,26714.482433760302,27.018499851226807,1803.3791809082031,24.133749961853027,150.8300018310547,2015.8250122070312,147.7925033569336,117.53499984741212,26844.625846125673,31.867499828338623,17.072500228881836,1.0851871967315674,110.15250205993652,1365227520.0,6.516331076622009,0.0720240604132413,104.77965743442508,14
